category,item_name,disease_name,scientific_name,treatment,language,uid,created_at,updated_at,deleted_at
crop,Brinjal,Powdery Mildew (Fungal),Leveillula taurica,"White, flour-like patches appear on the underside of leaves, with yellow spots on top. Spray wettable Sulfur (3g/liter) or Hexaconazole (2ml/liter). A simple home remedy is a mixture of baking soda and water (5g/liter). Avoid over-using Nitrogen, as it makes the leaves soft and easy for the fungus to infect.",en,knowledge_base_746f7227-8860-4fe2-9a17-5ac54c7060bf,2026-01-12 19:09:08.013000+00:00,,
crop,Brinjal,Mosaic Virus (Viral),Cucumber mosaic virus (CMV),"Leaves show a patchy ""mosaic"" of light and dark green and look deformed. Spread by Aphids. You cannot cure the virus; you must kill the aphids. Install yellow sticky traps (15 per acre) and spray Neem oil (5ml/liter) or Imidacloprid (0.5ml/liter). Pull out and bury infected plants immediately.",en,knowledge_base_75cdfb6e-84cb-44a7-a243-03e5fa3ea627,2026-01-12 19:09:08.013000+00:00,,
crop,Brinjal,Fusarium Wilt (Fungal),Fusarium oxysporum f. sp. melongenae,"Lower leaves turn yellow and the plant wilts slowly. The stem inside turns brown. Drench the soil with Carbendazim (2g/liter). The best prevention is to mix Trichoderma into your manure before planting. This beneficial fungus eats the disease fungus in the soil. Avoid waterlogging, as wet soil helps the fungus move.",en,knowledge_base_e0dde692-1da9-42cf-8105-e86dd0360c4b,2026-01-12 19:09:08.013000+00:00,,
crop,Brinjal,Root Knot Nematode (Parasitic),Meloidogyne incognita / Meloidogyne javanica,"The plant looks yellow and stunted; roots have small, round ""knots"" or swellings. Plant African Marigold flowers between brinjal rows—their roots release chemicals that kill these worms. Apply Neem Cake (250kg/acre) to the soil. Use Paecilomyces lilacinus (bio-agent) in the soil during land preparation.",en,knowledge_base_030600ac-98be-4b2e-8e83-44862c2b4921,2026-01-12 19:09:08.013000+00:00,,
crop,Brinjal,Collar Rot (Fungal),Sclerotium rolfsii,"A white, ""silky"" mold grows on the stem just above the soil line, and the plant wilts. You may see small, brown, mustard-seed-like structures (sclerotia). Drench the base of the plant with Copper Oxychloride (3g/liter). Deep summer plowing and soil solarization (covering with plastic) are very effective in killing the fungus in the soil.",en,knowledge_base_e62205bd-0e55-455a-a146-3c4d96a79f29,2026-01-12 19:09:08.013000+00:00,,
crop,Brinjal,Leaf Spot/Fruit Rot* (Fungal),Phyllosticta solani,"Caused by Phyllosticta, this causes bleach-colored spots on leaves and rots the fruit near the stem. Spray Mancozeb (2g/liter). Avoid high humidity and ensure the plants are not overcrowded. This disease is most common during the monsoon season. Use drip irrigation to keep the fruit and leaves dry.",en,knowledge_base_6f7a5317-2689-446d-9e53-75efe4dae1ab,2026-01-12 19:09:08.013000+00:00,,
crop,Vanilla,Anthracnose,Colletotrichum gloeosporioides,Spray Bordeaux Mixture or Mancozeb.,en,knowledge_base_5286cb91-b59b-4594-ae28-601104b5343d,2026-01-12 19:09:08.013000+00:00,,
crop,Brinjal,Dwarf/Stunt Virus* (Viral),Eggplant mottled dwarf virus (EMDV),"The plant stays very short with small leaves and yellowing. It is often confused with Little Leaf but is spread by a different insect. Pull out and destroy infected plants immediately. Control the spreading insects (Leafhoppers and Aphids) using Neem-based sprays. Avoid planting near old, infected brinjal fields.",en,knowledge_base_fb1135bc-2ea8-4edf-85c5-fa4cc80cea7c,2026-01-12 19:09:08.013000+00:00,,
crop,Brinjal,Fruit Crack* (Physiological),No pathogen (moisture stress / boron deficiency),"While not a ""disease,"" cracks on the fruit allow fungi to enter. This is caused by sudden heavy rain after a dry period or Boron deficiency. Maintain uniform soil moisture. Spray Borax (2g/liter) once during the flowering stage to keep the fruit skin flexible and strong.",en,knowledge_base_64d31626-5327-4591-b7cb-746145c09b0b,2026-01-12 19:09:08.013000+00:00,,
crop,Broccoli,Black Rot,Xanthomonas campestris,Treat seeds with hot water. Spray Copper Oxychloride + Streptocycline.,en,knowledge_base_63d6d63d-26c8-4c4e-bb24-717f586ef117,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Black Rot (Bacterial),Xanthomonas campestris pv. campestris,"You will see yellow ""V-shaped"" patches on leaf edges. Spray Streptocycline (1g in 10L) mixed with Copper Oxychloride (20g). Always use ""hot water treated"" seeds (50°C for 30 mins) to kill hidden bacteria. Avoid working in the field when plants are wet. This is the most serious cabbage disease in India; rotating crops for 2 years is essential.",en,knowledge_base_c6e955a6-1714-4e42-9040-c2ed9891bf92,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Alternaria Leaf Spot (Fungal),Alternaria brassicae / Alternaria brassicicola,"Dark-brown circular spots with ""target rings"" appear on leaves. Spray Mancozeb (2g/liter) or Chlorothalonil (2g/liter). This fungus loves wet weather. Ensure good drainage and remove old, infected leaves. Rotating your cabbage with non-mustard family crops (like onions) for 2 years helps clean the soil and prevents the disease from returning next season.",en,knowledge_base_cc180982-256a-4b39-bb54-546613d0840d,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Downy Mildew (Fungal),Hyaloperonospora parasitica,"Yellow patches appear on top of leaves with white, ""cottony"" growth underneath. Spray Metalaxyl + Mancozeb (2g/liter). Avoid overhead watering that keeps leaves wet overnight. Thin out plants so air moves freely between the heads. This keeps leaves dry and stops the fungus. Start sprays early in the nursery stage if symptoms appear.",en,knowledge_base_5320dd99-0a29-495a-ae93-72d440cf7ce8,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Clubroot (Fungal/Protist),Plasmodiophora brassicae,"Leaves wilt during the day but ""recover"" at night. If you pull the plant, roots look swollen like ""clubs."" There is no chemical cure once it starts. The best treatment is to increase soil pH by adding Lime (Chuna) to the soil during land prep. Avoid planting cabbage or cauliflower in the same spot for at least 3 years to starve the soil fungus.",en,knowledge_base_3ac84cc3-c5fe-439f-aaa2-943cb937a6c0,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Bacterial Soft Rot* (Bacterial),Pectobacterium carotovorum,"This causes a mushy, water-soaked rot on the head that smells very foul. It spreads fast in warm, wet weather through wounds. To treat, spray Copper Oxychloride (3g/liter) or Streptocycline. Harvest only in dry weather and handle heads carefully to avoid scratches. Clear all plant debris after harvest. Rotating with corn or legumes helps reduce the bacteria in the soil.",en,knowledge_base_58597afa-b13d-4a1d-8b8f-1f7298ed426e,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Powdery Mildew* (Fungal),Erysiphe cruciferarum,"White, flour-like powder appears on leaf surfaces, eventually covering them. Spray wettable Sulfur (3g/liter) or Dinocap (1ml/liter). This usually happens in dry, warm weather. A simple home remedy is a mixture of baking soda and water (5g/liter). Avoid using too much Nitrogen fertilizer, as it causes soft, ""juicy"" growth that the fungus finds very easy to infect.",en,knowledge_base_428a51f3-0441-4ae8-8860-92b1a7dd2665,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,White Rust (Fungal),Albugo candida,"Shiny, white, ""blister-like"" spots appear on the underside of leaves. Spray Copper Oxychloride (3g/liter) or Mancozeb (2g/liter). This usually appears during the winter months. Keep the field free of ""Mustard"" weeds, as the disease jumps from wild mustard to your cabbage. Ensure balanced fertilization and avoid heavy irrigation during cool mornings to keep leaves dry.",en,knowledge_base_aacb631a-2b14-401f-bca8-3aa07e0429dd,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Black Leg (Fungal),Leptosphaeria maculans,"Circular, light-brown spots with tiny black dots appear on leaves. The stem near the ground turns black and rots. Spray Carbendazim (1g/liter). Use healthy seeds and treat them with hot water before planting. Remove all ""cabbage trash"" after harvest, as the fungus survives in the stems. Deep summer plowing kills the spores hiding in the soil.",en,knowledge_base_04b5dded-6dd7-4048-8d49-3e45c04478c3,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Cabbage Mosaic Virus (Viral),Turnip mosaic virus (TuMV),"Leaves show a patchy ""mosaic"" of light and dark green and may look wrinkled. Spread by Aphids. You cannot cure the virus; you must kill the aphids using yellow sticky traps and spraying Neem oil (5ml/liter). Pull out and bury infected plants immediately to prevent the insects from carrying the virus to healthy ones. Do not save seeds from infected plants.",en,knowledge_base_42402221-d09c-4c2f-9069-5059e415d127,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Tipburn* (Physiological),Calcium deficiency (no pathogen),"The edges of the inner leaves turn brown and dry. This is caused by a Calcium deficiency, often due to uneven watering. To fix, maintain steady soil moisture (don't let it get bone dry) and spray Calcium Nitrate (2-3g/liter) directly on the plant every 15 days. Avoid over-fertilizing with Potash or Nitrogen, as they can block the plant from drinking Calcium.",en,knowledge_base_eea80244-eb6b-47d0-8176-dcb9948fb0b8,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Head Splitting* (Physiological),Moisture stress (no pathogen),"The cabbage head suddenly cracks open. This happens when heavy rain follows a dry spell; the plant drinks too much water too fast. Maintain uniform soil moisture with regular, small waterings. If a heavy rain is coming and your cabbage is already large, harvest it immediately before the rain starts. Mulching helps keep the soil moisture levels stable.",en,knowledge_base_7e446974-1004-47e2-9cf3-aa286e6782f3,2026-01-12 19:09:08.013000+00:00,,
crop,Cabbage,Wirestem* (Fungal),Rhizoctonia solani,"The base of the stem on young plants turns dark, hard, and thin like a wire. This is caused by soil fungi (Rhizoctonia). Drench the soil with Copper Oxychloride (2g/liter). To prevent it, always use raised nursery beds to ensure good drainage. Mixing Trichoderma into your compost before planting provides a natural shield that protects the delicate stems from soil attack.",en,knowledge_base_3ad90356-17e2-4324-8bb6-6edbed2bb734,2026-01-12 19:09:08.013000+00:00,,
crop,Cardamom,Katte Disease (Viral),Cardamom mosaic virus,No cure. Dig out and burn infected clumps. Control aphids with Neem oil.,en,knowledge_base_e33aaef0-29df-4f74-b133-83fbe1627fa7,2026-01-12 19:09:08.013000+00:00,,
crop,Vanilla,Bean Rot,Phytophthora meadii,Spray Bordeaux Mixture. Reduce shade.,en,knowledge_base_f0385824-575f-46df-9d64-90c5a40bc0d6,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Alternaria Leaf Blight (Fungal),Alternaria dauci,"Look for dark brown/black spots with yellow edges on leaf margins. Leaves look ""scorched."" Spray Mancozeb (2g/liter) or Copper Oxychloride (3g/liter). Avoid overhead watering. Rotate carrots with onions or garlic for 3 years. Use high-quality, treated seeds and ensure the field is well-fertilized to keep plants strong.",en,knowledge_base_a81c23b5-d5f2-438a-b7a7-adf0b45f72b9,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Cercospora Leaf Blight (Fungal),Cercospora carotae,"Small circular spots with grey centers appear on younger leaves first. Spray Chlorothalonil (2g/liter) or Carbendazim (1g/liter). To prevent this, don't plant too densely; good airflow helps leaves dry. Treat seeds with hot water (50°C for 20 mins) before sowing. Remove crop debris after harvest to stop the fungus from overwintering in the soil.",en,knowledge_base_d8163914-6f80-4eb1-b793-d4f4036f47e3,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Bacterial Leaf Blight (Bacterial),Xanthomonas hortorum pv. carotae,"Yellow, angular spots on leaves that turn dark brown and look ""varnished"" or shiny underneath. Spray Streptocycline (1g in 10L) mixed with Copper Oxychloride (2g/liter). This spreads through splashing rain. Use drip irrigation to keep leaves dry. Avoid working in the field when plants are wet. Always use disease-free, certified seeds.",en,knowledge_base_50d848fd-3611-4ea9-8bd7-b071c58c62ca,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Powdery Mildew (Fungal),Erysiphe heraclei,"White, flour-like powder covers leaves and stems in dry, warm weather. Spray wettable Sulfur (3g/liter) or Hexaconazole (2ml/liter). A home remedy is a baking soda-water mix (5g/liter). Avoid over-using Nitrogen, which creates soft growth that the fungus loves. Ensure the field is weed-free to reduce the count of hidden fungal spores.",en,knowledge_base_2dc14e96-e08b-4d48-9363-6179b180e695,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Aster Yellows (Phytoplasma),Candidatus Phytoplasma asteris,"Young leaves turn yellow and the center becomes a bushy ""rosette."" Roots grow many tiny ""hairs."" Spread by Leafhoppers. There is no cure; pull out and bury infected plants. Control Leafhoppers using yellow sticky traps and sprays of Neem oil (5ml/liter) or Dimethoate (2ml/liter). Keep field borders clear of weeds where insects hide.",en,knowledge_base_40cbab0a-7540-4c04-8047-9d5561d276e3,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Cottony Soft Rot / White Mold (Fungal),Sclerotinia sclerotiorum,"A white, cotton-like mold grows on the crown near the soil, rotting the root top. Spray Carbendazim (1g/liter). This loves high humidity. Avoid over-watering and use raised beds for better drainage. Solarise soil in summer by covering it with plastic sheets to kill spores. In storage, keep carrots cool (0°C) and dry.",en,knowledge_base_391411ac-aa19-4f7b-847b-36f10297660a,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Damping Off (Fungal),Pythium spp. / Rhizoctonia solani,"Seedlings rot at the soil line and fall over shortly after emerging. Treat seeds with Trichoderma viride (4g/kg) or Captan (3g/kg) before sowing. Use raised beds to prevent waterlogging. If rot appears, drench soil with Copper Oxychloride (2g/liter). Allow the soil surface to dry slightly between waterings to discourage fungus.",en,knowledge_base_e49bed38-36c2-4026-9abc-33a8d9b15abd,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Root Knot Nematode (Parasitic),Meloidogyne incognita / Meloidogyne javanica,"Plants look yellow and stunted; roots have ""knots,"" galls, or forked shapes. Plant African Marigold between carrot rows—their roots naturally kill these worms. Apply Neem Cake (250kg/acre) during land prep. Use the bio-agent Paecilomyces lilacinus in the soil to protect the growing roots.",en,knowledge_base_a0f835ab-868a-43f9-be65-c43c62149952,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Cavity Spot (Fungal/Oomycete),Pythium violae,"Small, sunken grey-to-brown elliptical spots appear across the root. This is caused by excessive soil moisture. Improve field drainage immediately. Avoid over-fertilizing with Nitrogen. Harvest carrots as soon as they are mature, as older carrots are more likely to get infected. Do not plant in heavy clay soils that hold water.",en,knowledge_base_15ff0cb0-f7c9-4585-be3b-102d978371e7,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Black Rot (Fungal),Alternaria radicina,"Causes ""damping-off"" in seedlings and black, sunken lesions on the root crown. Spread through infected seeds. Treat seeds with hot water before sowing. Implement a long crop rotation (3-4 years). Plow crop residue deep into the soil after harvest. Store carrots at very low temperatures (0°C) to stop the rot.",en,knowledge_base_588cbfce-f7fc-416a-bad9-309c0a76dbc7,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Bacterial Soft Rot* (Bacterial),Pectobacterium carotovorum,"The root turns into a mushy, foul-smelling liquid. Often starts from harvest wounds. Use well-drained soil and avoid wounding plants during harvest. Grade carrots carefully before storage—remove any bruised ones. Rinsing carrots in a very mild bleach solution (1 part bleach to 20 parts water) before storage can help.",en,knowledge_base_6ad5f7b2-d852-40f0-9964-ded96869a0f8,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Carrot Rust Fly Damage* (Pest/Secondary Rot),Psila rosae,"Larvae tunnel into roots, leaving ""rusty"" red-brown tracks that then rot. While a pest, it looks like a disease. Use row covers to prevent flies from laying eggs. Deep plowing in summer kills pupae in the soil. Harvest entire blocks of carrots at once rather than picking randomly to prevent larvae from spreading.",en,knowledge_base_2fedb5db-4296-4517-b46f-18e8b92fd6e3,2026-01-12 19:09:08.013000+00:00,,
crop,Carrot,Common Scab* (Bacterial),Streptomyces scabies,"Raised, ""corky"" or ""warty"" brown patches appear on the carrot skin. This happens in dry, alkaline soils. Keep the soil consistently moist during the first 6 weeks of growth. If your soil is too alkaline, avoid adding lime. Rotating with crops like rye or wheat can help. Do not use fresh manure right before planting, as it encourages scab.",en,knowledge_base_c584d126-5132-4707-a253-9ea9b3b54a8c,2026-01-12 19:09:08.013000+00:00,,
